V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,CLASS
3000,-74,-2,25,0,-2,-1,-1466,-770,-1,142,0,522,0,-1,0,1,0,-554,140000,1
5000,10545,0,26,3000,0,0,15196,10421,0,23260,5000,19406,5000,0,4000,0,5000,15423,300000,0
5346,63422,2,40,3000,2,2,63179,64785,2,65784,3000,67467,0,2,0,2,4600,69309,100000,1
4000,92244,0,43,4500,0,0,97307,93815,0,102082,6804,99666,5000,0,4000,0,5000,105500,110000,0
0,20916,-1,44,0,0,-1,850,0,-1,6881,182,0,850,-1,6881,0,10340,10340,180000,0
1300,19656,0,43,1300,0,0,16263,30177,0,17699,700,17287,2600,0,700,0,1000,18413,20000,0
0,-3768,-2,32,179,-2,-2,-5738,-3938,-2,-5738,0,-5738,1800,-2,0,-2,0,-5738,450000,0
1338,-55,-1,40,0,-2,-1,3545,-55,-1,1075,0,1338,3600,-1,1075,1,1744,1744,240000,0
1401,44320,0,22,2280,0,0,47104,45884,0,17555,2110,48205,2500,0,0,0,3000,7809,50000,0
4000,54803,2,29,0,3,2,51169,52996,2,52639,0,53979,0,2,0,1,7127,58508,150000,1
2763,779,-1,29,860,-1,-1,496,860,-1,2048,3311,2755,496,-1,2048,-1,2318,2318,200000,0
0,9360,-1,41,9650,-1,-2,0,9650,-2,0,0,0,0,-2,0,-1,0,0,230000,0
14357,26857,-1,29,9511,-1,-1,8933,9505,-1,24549,20993,14357,8933,0,15000,0,3031,3031,300000,0
0,1210,-1,44,1071,-1,-1,6554,1071,-1,21398,0,0,6557,-1,21398,-1,298,298,180000,0
0,1326,-1,33,0,-1,-1,256,0,-1,0,0,0,256,-2,0,-1,126,126,300000,0
0,0,-2,36,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,200000,0
4000,83381,0,27,3100,0,0,86928,85097,0,91282,3500,89471,3200,0,3300,0,3500,93309,210000,0
2500,58452,0,26,2500,0,2,52974,52445,0,59518,0,54589,2000,0,6000,0,2100,60491,60000,0
2402,89762,0,40,3000,2,2,87428,90395,0,68248,2711,61778,2773,0,7660,1,0,66997,90000,0
3602,101458,0,31,3800,0,0,101421,101207,0,101384,7800,101111,4000,0,3719,0,3700,101358,100000,1
390,387,-1,34,1086,-1,-1,1969,1083,-1,389,391,389,2099,-1,390,-1,390,389,220000,0
1233,22463,2,33,3278,0,2,24672,25362,0,26516,566,25317,0,0,1432,0,0,26133,30000,1
0,4474,-1,46,0,2,0,3510,189,2,3551,2000,3306,3510,0,300,1,2260,5577,10000,1
6000,81111,0,24,3000,0,0,56993,67891,0,43136,3000,42663,7139,0,1694,0,2000,43676,80000,0
7986,1815,-1,35,3689,-1,-1,20524,3689,-1,1100,0,7986,20658,-1,1100,-1,9622,9622,310000,0
0,-18,-2,37,0,-2,-2,-18,-18,-2,-18,0,-18,0,-2,0,1,0,-18,140000,0
1729,30640,0,42,1746,0,0,28405,31546,0,27785,1200,27959,1800,0,945,0,1149,28123,50000,0
5000,144314,0,45,7008,0,0,147911,147532,0,60117,3000,57903,8000,0,3000,0,3000,61828,200000,0
1103,3173,2,25,2323,0,0,5040,5270,0,6447,400,6050,0,0,500,0,1000,7339,190000,0
795,936,-2,58,1188,-2,-2,2078,1188,-2,828,2267,795,2078,-2,828,-2,1251,1251,270000,0
600,4485,-1,32,1000,0,0,15992,4843,0,12792,0,14897,16000,0,1000,0,500,10042,20000,0
1000,19406,0,34,6000,0,-1,11796,17791,0,4624,3523,3089,1600,-1,4641,0,210,210,420000,0
0,11318,2,26,0,2,2,12655,10845,2,20897,1850,12156,2000,2,9000,1,0,20411,40000,1
5178,48241,0,23,2000,0,0,51060,49445,0,9298,500,50033,2412,0,5500,0,500,7877,50000,1
7795,13989,-2,30,7976,-2,-2,2088,7976,-2,1335,4319,7795,2088,-2,1335,-2,2928,2928,240000,0
0,399,-1,42,2101,-1,-1,577,2101,-1,200,664,0,577,-1,200,-1,0,0,260000,0
440,880,-2,58,2304,-2,-2,0,2304,-2,0,0,440,0,-2,0,-2,115,115,330000,1
6000,42444,0,25,30000,0,0,43476,55744,0,41951,14000,41087,3000,0,8000,0,2000,31826,80000,0
594,2573,-2,40,1800,-2,0,-910,1800,-1,252686,4944,-1878,0,-1,256662,-2,3000,72401,330000,0
2000,9552,0,41,2000,0,0,13185,11376,0,15419,2000,14648,2000,0,1000,0,562,15423,230000,1
8800,174532,0,37,6900,0,0,171865,167536,0,105523,60000,176167,7900,0,4700,0,2100,45258,270000,1
678,30678,0,22,1,2,0,29086,29893,0,25096,235,25352,1957,0,684,2,776,24920,30000,0
0,3956,-1,43,3081,-1,-1,0,3081,-2,2236,3159,0,0,-1,2236,2,3052,3052,490000,1
20900,20155,-1,26,0,2,0,556,10356,-1,20438,752,20897,600,2,1,2,805,20325,20000,0
8337,226319,0,43,9309,0,0,234832,230825,0,169529,6080,217987,8795,0,6015,0,6292,172143,230000,1
8037,199911,-2,37,8001,-2,-2,208769,204462,-2,211829,179228,213085,8001,-2,10074,-2,5010,96532,290000,0
3008,74156,0,61,3000,0,0,64656,73878,0,42610,3000,60537,2506,0,3000,0,2000,42769,80000,0
4033,92579,0,38,4300,0,0,96041,94451,0,74624,3500,98301,4000,0,3000,0,3300,75173,280000,0
2121,22413,-1,54,890,-1,-1,1649,890,-1,0,1053,2121,1649,-1,0,-1,51110,51110,200000,0
1000,47721,0,50,2037,0,0,50280,48993,0,18290,1596,18762,2324,0,1000,0,1165,19165,50000,0
1000,12129,0,40,1300,0,0,14810,12919,2,15714,1000,15267,2100,0,1000,0,1000,16308,20000,1
0,118175,-2,27,0,0,-2,0,0,-2,0,0,0,0,-2,0,0,0,0,240000,0
20000,447263,0,31,20000,0,0,470298,458762,0,385587,15000,480587,20000,0,15000,0,15000,373910,630000,0
0,2497,2,29,0,2,2,2497,2497,2,2497,0,2497,0,2,0,2,0,2497,260000,1
5000,79243,0,24,3249,0,0,58683,75254,0,60035,2200,58886,3000,0,2500,2,2300,57264,80000,0
6084,18958,-1,42,2676,-1,0,182251,2640,0,160553,3589,173922,189570,0,5798,0,4627,147124,280000,0
0,94025,2,46,8942,0,0,102724,101460,2,102110,4703,100188,3800,0,3685,0,6580,107014,110000,1
4000,48540,0,43,4000,0,0,40291,38410,0,32186,5000,31869,5013,0,5000,0,5000,25554,210000,0
4000,75538,0,31,4000,0,0,80361,78315,0,84782,4000,82199,4000,0,4000,0,4000,87284,220000,0
2000,20052,0,25,1500,0,0,18428,5328,0,19833,1000,19709,15000,0,1000,0,900,19376,20000,0
2000,6217,0,24,2000,0,0,9649,7947,0,13267,0,11472,2000,0,2000,0,2000,15048,110000,0
294,1323,-1,51,445,-1,-1,393,445,-1,223,16192,294,393,-1,223,-1,13635,13635,280000,0
146959,23586,-1,29,5576,0,0,2525,6633,-1,150080,5497,146959,2525,0,4452,0,4586,153186,230000,0
10,-32,-1,31,0,-2,-1,4887,-32,0,6624,2244,2067,4919,-1,6657,1,1496,1489,280000,0
0,26528,0,31,1400,0,-2,23167,22567,0,0,0,0,1000,-2,0,0,0,0,130000,0
1000,35623,0,49,1168,0,0,10527,12601,0,10734,1000,10679,1500,0,1000,0,1000,11550,50000,0
1729,45260,0,36,2075,0,2,47317,46605,0,50245,2000,48259,1787,0,2765,0,1000,50265,50000,1
36986,1362,-1,24,1352,-1,0,1867,1352,-1,40053,23000,36986,1867,0,5000,-1,3000,41196,110000,0
2000,37350,0,29,2000,0,0,40096,38724,0,42144,1800,41130,2000,0,2000,0,1800,43114,170000,0
0,0,-2,39,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,130000,0
10000,2162,-1,28,61,0,-2,259323,61,0,1684,1793,139861,130000,0,1684,0,826,826,210000,0
0,836,-1,31,390,-1,-1,780,390,0,390,780,390,780,-1,390,-1,0,0,20000,1
4293,5357,-1,39,4437,-1,-1,11204,4397,-1,2223,591,3403,11237,-1,2229,-1,1766,1761,240000,0
7696,7828,-1,22,1009,0,0,511,8507,-1,8696,0,7696,511,0,1000,0,0,7660,10000,0
6452,138317,0,39,6047,0,0,136034,142082,0,88752,3157,137524,6405,0,3228,0,3140,89409,140000,0
5000,236136,0,44,0,2,0,216703,220847,0,96240,10000,206635,9400,0,2000,1,1800,88040,210000,0
1000,6031,-1,27,836,-1,-1,2032,836,0,1490,1632,2150,2032,0,1000,0,390,390,10000,0
3000,93674,0,25,3500,0,0,92036,123673,0,94607,10000,93935,4846,0,3000,0,3000,93903,220000,0
0,3577,-2,43,1003,-2,-2,0,1003,-2,0,150,0,0,-2,0,-2,0,0,210000,0
0,2400,7,26,0,2,7,2400,2400,7,2400,0,2400,0,7,0,2,0,2400,10000,1
297,3877,0,36,11496,-1,-1,5935,11496,-1,1867,0,295,1011,-1,2923,-1,0,0,200000,0
1844,78862,0,24,4000,0,0,59692,71124,0,44578,2000,58055,3000,0,1567,0,2000,45889,80000,0
75,227,-2,45,280,-1,0,-379,-385,-2,2110,246,-1464,6,-1,3574,-1,5,1462,160000,0
2000,14320,0,37,2000,0,0,16350,14595,0,18319,2000,17322,2000,0,2000,0,2000,19297,20000,0
2492,28084,2,59,1950,2,0,28741,29299,2,29858,0,30467,200,2,0,1,580,28898,30000,1
514,26183,0,40,1826,0,0,19543,24181,0,14818,312,17160,1469,0,581,0,612,12702,270000,1
10000,37283,0,26,7023,0,-1,21854,24748,0,25999,18542,21711,5080,0,6000,0,902,902,140000,0
3000,46717,0,38,2500,0,-2,49854,48435,0,0,0,51400,2500,0,0,0,0,0,100000,1
1591,23594,-1,26,1512,-1,-1,1362,1512,-1,3524,1485,1591,1362,-1,3524,-1,8545,8545,170000,0
5000,114133,0,41,10000,0,0,128069,122191,0,105702,6000,103319,8000,0,4000,0,4520,108619,140000,1
3749,176802,0,28,6963,0,0,180382,179271,0,129772,177,132104,6208,0,4365,0,4517,124734,180000,0
0,13226,0,44,1470,0,-2,15000,14470,0,0,0,0,1000,-2,0,0,0,0,50000,0
5000,23331,0,42,5000,0,0,13903,12125,0,14777,6000,13858,5000,0,5000,0,10000,46061,120000,0
5000,78894,0,25,3000,2,0,79882,79989,0,51435,2000,67946,3500,0,2500,1,2500,53113,80000,0
5000,54448,0,34,2017,0,0,59635,55559,0,67563,10000,63624,5000,0,5000,0,5000,69812,260000,0
1000,15175,0,37,1579,0,0,17516,16505,0,18487,1200,17926,1590,0,1000,0,1000,19029,50000,0
2254,74117,0,37,2589,0,0,70177,72168,0,55468,1766,65735,2511,0,2000,0,2000,53266,70000,0
4000,122923,0,27,5704,0,0,126355,124653,0,117213,4400,114881,5930,0,4003,0,10033,124793,200000,0
5500,176028,0,33,7063,0,0,162100,166336,0,157988,5000,155584,8004,0,7000,0,6000,154366,190000,0
340,92245,-2,29,11400,-2,-1,5527,64364,-2,2600,390,1600,1000,-2,1000,1,390,390,180000,0
0,186838,2,39,8000,3,2,194189,190570,2,201410,7500,189806,8000,2,14500,2,7300,205479,280000,1
3000,70835,0,27,3000,0,0,60779,59986,0,57763,2500,62958,2500,0,2000,0,2000,53004,120000,0
1060,79629,0,30,1691,0,0,5976,78010,0,4788,127,5812,1106,0,154,2,147,3758,80000,1
12000,471814,0,46,16044,0,0,395612,478380,0,356206,12000,386295,15087,0,15000,0,12000,352257,240000,0
2500,77416,0,29,2661,0,0,69313,75500,0,66800,3000,67972,2509,0,3000,2,3000,68693,80000,1
1085,0,-1,24,0,-2,-1,3230,0,-1,10000,0,1085,3230,-1,10000,1,0,0,150000,0
6100,262476,0,24,8000,0,0,162007,180959,0,375499,7500,143679,6500,0,235075,0,10047,222575,290000,1
2124,47295,0,35,55047,0,0,78638,87717,0,74345,4000,77038,27354,0,5000,0,5500,49452,300000,0
3202,-1197,-1,28,40000,-1,-1,3780,37785,-1,3754,5795,3202,3780,-1,4000,1,848,848,260000,0
550,20574,2,28,1100,2,0,19055,21041,0,10812,0,15335,0,0,288,2,400,6483,20000,1
3000,40331,0,44,5000,0,0,45816,43929,0,48550,3000,47018,3390,0,3000,0,1955,49737,130000,0
3000,71834,0,28,3200,0,0,71912,70194,0,70985,2500,69776,3500,0,2500,0,2500,72444,80000,0
0,780,2,26,0,2,-2,0,780,-2,0,0,0,0,-2,0,-1,0,0,80000,1
7200,243517,0,46,0,2,0,224414,228368,0,190050,6400,196229,10000,0,7001,2,6900,183779,220000,0
1000,36090,2,25,2017,2,0,15444,22083,0,17598,603,13695,5,0,5000,2,1000,17472,60000,1
0,16354,0,32,1700,0,0,21158,17776,2,20316,800,20511,4000,0,800,0,1000,20474,20000,0
326,326,-1,36,326,-1,0,326,326,-1,652,290,326,326,-1,652,-1,0,326,120000,0
0,119657,2,50,11754,0,2,128447,127855,2,117299,10365,115045,4100,2,14000,0,0,105456,200000,0
3677,85958,0,35,2968,0,2,83734,83389,0,81032,3618,82532,4088,0,5400,0,0,79835,110000,0
682,17870,0,62,1462,0,0,19343,18740,0,11731,0,19402,1367,0,627,2,0,0,20000,1
6265,138391,0,42,6300,0,0,135956,135476,0,137195,5000,137143,6500,0,5000,0,5006,136300,140000,1
5600,156098,0,32,6000,0,0,155404,156259,0,156731,5500,153234,6000,0,6000,0,6000,155818,160000,0
20313,11983,-1,44,7797,-1,-1,16799,7759,0,6680,6615,32372,16818,0,1006,-1,4739,4732,310000,0
0,18410,-1,38,0,-1,-1,1429,-10,-1,120195,4829,-601,1439,-1,120796,-1,981,976,500000,0
828,300,2,25,0,2,2,300,300,2,826,31496,1126,0,3,0,2,0,676,30000,0
0,-984,2,42,4500,-1,0,1924,3516,2,8924,532,1924,0,0,7000,1,36,6729,500000,1
0,0,-2,24,0,-2,-1,0,0,-2,2000,2000,0,0,-1,2000,1,2000,2000,150000,0
2109,70613,0,38,2006,0,0,72932,71421,0,75920,2458,74422,2100,0,2131,0,2195,77490,80000,0
0,748,-1,42,49007,-1,-2,11095,49007,-1,0,53025,0,11095,-2,0,-1,0,0,200000,0
786,0,-2,53,208,-2,-2,2489,208,-2,0,150,786,2489,-2,0,-2,486,486,360000,1
58000,-8,-2,41,0,-2,0,-408,-208,-1,58805,0,57392,0,0,2000,1,2000,60200,120000,0
2000,10265,0,29,1200,0,0,13093,11288,0,14339,5000,14874,2000,2,0,-1,5000,19068,180000,0
20000,428927,0,39,15000,0,0,300134,436425,0,321825,12200,315067,30000,0,12000,0,12500,328781,480000,0
12603,485,-2,48,0,-1,-1,-15,-15,-1,1243,420,12588,0,-1,1250,-1,0,-6,360000,0
2000,316,-1,31,316,-1,0,17597,316,0,9482,316,15257,17597,0,2690,-1,2000,10716,300000,0
910,29095,2,32,2500,2,0,29214,30819,0,23384,1000,29478,0,0,1000,1,1000,22428,30000,0
2000,9035,0,24,1300,0,0,6793,5845,0,8382,396,8668,1200,2,0,0,500,8595,10000,1
1500,15110,0,24,2000,0,2,17443,16548,0,18027,1000,16216,1500,0,2000,0,0,12364,20000,0
0,196979,2,26,7800,2,2,202494,200055,2,154294,7000,162228,7500,2,6700,2,5000,147514,200000,1
5001,140172,0,41,5507,0,0,141411,141528,0,147159,5000,143748,4007,0,5003,0,6001,151185,150000,0
2000,29851,0,47,1500,0,0,28115,30451,0,24829,0,23092,1695,0,2000,0,2000,10400,30000,0
3007,14677,0,22,3004,0,0,17924,16625,0,15452,2201,18674,3006,0,489,0,2110,15882,20000,0
6000,9330,0,36,31745,-1,-1,22829,31745,-1,6000,4345,6000,1049,-1,6000,-1,0,0,160000,0
0,78976,2,40,7500,2,2,89609,84566,3,88261,0,87282,7300,2,3300,1,3300,90029,90000,1
6009,6346,-1,46,94921,-1,-1,53796,94921,-1,9096,2901,6009,53796,-1,9096,-1,3267,3267,390000,0
0,0,-2,34,0,-2,-1,0,0,-2,0,165,0,0,-2,0,1,315,315,100000,0
1682,1682,-1,26,1929,-1,-1,1682,1929,-1,1682,1674,1682,1682,-1,1682,-1,1682,1682,120000,0
48741,363,-2,33,2089,-2,-2,4822,2089,-2,92978,39037,48741,4822,-2,92978,-2,0,0,500000,0
0,437,-1,33,0,-1,-1,437,0,-1,4013,1518,0,437,-1,4013,-1,0,0,180000,1
360,360,-1,30,120,-1,-1,360,120,-1,450,0,360,600,-1,450,-1,0,90,180000,0
2580,1698,-2,47,365,-2,-2,3213,365,-2,9660,0,2578,3224,-2,9660,-2,24355,24355,400000,0
0,-78,-2,24,0,-2,-2,-78,-78,-2,-78,0,-78,0,-2,0,1,0,-78,100000,0
0,54090,3,41,0,4,0,51847,52955,2,27707,31100,50307,0,0,0,5,974,28479,50000,1
0,296573,2,27,13000,2,0,307843,303320,2,305145,10367,479978,11001,0,10484,2,10838,309959,470000,0
3100,78025,0,26,3500,0,0,81619,80224,0,79434,3100,80030,3300,0,2900,0,3200,81348,80000,0
5000,11646,0,32,5000,0,0,23497,14124,0,13485,0,13128,10000,0,3500,0,0,0,360000,0
0,0,-2,41,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,360000,1
6000,67591,0,35,3200,0,2,71886,69773,0,78462,3200,76767,3200,2,3000,2,2800,79890,110000,1
11000,520651,0,43,10000,0,0,391741,383123,0,408503,4967,400196,11000,0,10800,2,5992,156881,320000,1
2000,15322,0,24,1500,0,2,45844,16267,0,54307,5000,47082,30000,0,8000,0,0,53290,120000,0
0,0,-1,30,0,-2,-2,1990,0,-1,0,0,0,1990,-2,0,1,0,0,120000,0
4385,152699,2,42,4462,2,0,95758,152630,0,98010,3800,97251,0,0,3639,1,3762,99669,160000,1
3064,49052,0,25,3006,0,0,47361,48026,0,17807,1100,44293,2300,0,1799,2,790,18324,50000,1
326,326,-1,39,326,-1,-1,326,326,-1,326,324,326,326,-1,326,-1,326,326,230000,0
0,226,-1,27,0,2,0,4294,226,2,1583,0,2863,4294,0,0,-1,150,1320,20000,0
7603,253454,0,34,9744,0,0,229049,247743,0,210606,11326,220951,9553,0,7830,0,7253,188108,420000,0
401,0,-1,29,4375,-1,-1,1225,4375,-1,2460,708,401,1225,-1,2460,-2,804,804,230000,0
1007,34799,0,27,2027,0,0,24448,25831,0,18812,10000,20492,2000,0,1031,0,2000,17663,250000,0
1954,0,2,33,974,-1,2,194,974,-1,1450,950,1758,0,3,0,1,0,520,120000,1
0,24794,0,46,2000,0,-2,24117,25017,0,0,0,23917,1500,0,0,0,0,0,30000,0
296,44625,0,36,2174,0,0,46689,46078,0,8434,10686,8261,1785,0,306,0,444,8738,50000,0
1723,57757,0,29,5003,0,0,62959,60367,0,62602,3000,61796,5003,0,3115,0,3000,64983,100000,0
6261,17401,-1,47,0,2,-1,13261,8824,-1,6261,6261,6261,13261,-1,6261,1,6261,6261,80000,0
0,0,-2,47,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,160000,0
1400,32463,2,35,1800,2,2,33996,33444,2,35238,0,34539,1400,2,1400,2,1400,35910,240000,1
780,3138,0,29,1030,0,-1,2060,4090,-1,1000,0,780,1000,-1,1000,0,0,0,20000,1
1065,20583,0,28,0,2,0,16614,19942,0,13205,325,15941,1358,0,327,1,187,6009,20000,0
5928,5770,0,35,10420,-1,-1,4578,10412,-1,5619,7764,5928,1150,0,3619,-1,13227,13227,240000,0
1600,6620,0,50,1200,0,0,8570,7556,0,9715,600,10020,1300,2,0,0,600,10153,20000,0
1000,907,-1,34,0,2,-1,119,591,-1,383,3000,699,1000,2,0,-1,33500,32774,230000,1
21360,33210,-1,29,726,-1,0,9252,526,-1,1608,4069,21254,9298,-1,1614,-1,2,407,280000,0
5572,160006,0,34,5420,0,0,166672,163338,0,173547,5996,170000,5532,0,5763,0,5804,177013,270000,0
6693,160161,0,40,5500,0,0,150349,156015,0,145958,5463,147788,7000,0,5307,0,5441,145667,210000,0
50014,70219,0,26,3165,0,0,85733,69487,0,131414,4609,131138,20014,0,5015,0,4518,130758,280000,0
1600,17845,0,23,0,2,0,18976,17261,0,19204,2000,19804,2000,0,0,1,1150,18210,20000,0
421,20212,0,43,1415,0,0,19930,20749,0,20107,13000,15961,1400,0,6000,0,3000,19275,20000,0
387,780,-1,61,0,-1,-1,780,0,-1,-3,1386,387,780,-1,0,-1,4543,4540,200000,0
3300,66551,0,32,2429,0,0,69903,67876,0,79589,3200,71446,3120,0,10000,-1,3200,81354,120000,0
0,133825,0,39,7500,0,0,133745,134495,2,130758,4179,130814,10000,0,4500,0,4500,123468,130000,0
7100,178367,2,49,5000,2,2,177663,179062,2,185910,9500,180312,3000,2,8700,2,9300,191895,190000,1
8006,205495,0,47,34700,0,-1,243567,236484,0,193283,377000,44351,11005,-1,202000,0,8505,21682,240000,0
6171,-200,-2,35,0,-2,-2,0,-200,-1,0,0,6171,200,-1,0,1,0,0,160000,0
662,17776,0,25,1700,0,0,19551,18886,0,19676,602,18964,1300,0,1000,0,747,20116,20000,0
3034,85069,0,29,5344,0,0,116352,85434,0,37315,3069,55698,3013,0,4069,0,3018,16696,180000,0
4000,34970,0,22,1313,0,0,19998,19188,0,23128,6000,22919,1689,0,958,2,1036,23030,70000,0
1059,31611,0,39,1562,0,0,32786,32264,0,27114,826,33018,1500,0,988,0,922,26287,120000,0
31144,6426,-2,50,0,-2,-2,816,-4,-2,49154,1833,30026,824,-2,25664,-2,2610,1299,320000,0
2300,13785,0,25,0,2,0,14310,13272,0,15506,1000,16059,1560,2,0,1,580,15687,30000,0
988,14765,-1,33,1000,0,-1,4150,6371,-1,390,1316,988,4150,-1,390,0,1935,1935,20000,0
0,0,-1,53,2920,-1,-1,0,2920,-2,0,0,0,0,-2,0,1,6753,6753,200000,1
2000,47718,0,22,2106,0,0,47725,48719,0,14767,800,46467,2200,0,1000,0,700,15085,50000,0
5000,3197,0,49,61164,-1,0,61145,61164,0,62123,5000,62186,4000,0,6000,-1,5000,58995,270000,0
0,15199,2,30,3100,0,0,19129,17728,2,18758,721,18527,2000,0,679,0,837,19285,30000,1
4898,34664,2,47,3524,0,2,36726,37611,2,40085,1800,40985,0,3,0,0,0,39354,40000,0
5000,111625,0,29,4012,0,0,107488,110488,0,86283,3010,97021,4000,0,3000,0,3300,87345,120000,0
3575,86116,0,34,3894,0,0,80721,83724,0,58586,0,79939,2783,0,1605,0,1520,14570,300000,0
1500,22438,0,29,2000,0,0,25359,24055,0,26993,1500,26434,2000,0,1000,0,2000,28551,70000,0
3500,193903,0,41,8000,0,0,147558,176755,0,63842,1000,102365,7000,0,1500,0,2000,43252,220000,0
326,326,-1,36,326,-1,-1,326,326,-1,326,326,326,326,-1,326,-1,326,326,180000,0
1005,8195,-1,30,100496,-1,0,795,99996,-1,6398,3040,1000,799,-1,6398,-1,3020,9418,360000,0
8586,8172,-1,47,20003,0,-1,7737,20004,-1,4291,21,8586,9189,-1,4291,-1,52605,52605,200000,0
828,828,-1,38,1547,-1,-2,7234,1533,-1,4690,1820,824,7247,-2,4713,1,1415,1408,230000,0
3709,4608,-1,38,5410,-1,-1,2369,5393,-1,5024,5299,3700,2380,-1,5849,1,5606,5188,280000,0
0,0,-2,53,742,-2,-2,0,742,-2,596,0,0,0,-2,596,-2,4870,4870,230000,0
5032,1801,0,36,9556,-1,0,60571,9483,0,9568,3000,57990,60025,0,5054,-1,5000,82,200000,0
3000,45000,0,37,3000,0,0,46505,44386,0,51698,2000,49103,2500,0,3000,0,1546,52549,150000,0
2313,242,-1,39,0,-1,-1,2343,0,-1,8295,1274,2313,2343,-1,8295,-1,1806,699,450000,0
14615,61937,-1,33,5343,0,-1,1355,65343,-1,0,1340,7069,1359,-1,0,-1,180,180,350000,0
62520,1210,-1,28,390,-1,-1,64644,820,0,106584,167000,125984,75720,0,17000,-1,132200,125557,360000,1
1608,4620,-1,26,2991,-1,-1,1441,2991,-1,1453,6000,1608,1500,-2,1453,-1,4287,4287,80000,0
0,0,-2,27,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,300,300,360000,0
1283,1379,2,33,705,2,0,825,1205,0,1205,705,1783,325,0,507,-1,705,1205,220000,0
45919,69464,0,40,10034,0,0,43429,55638,-1,27851,6010,45895,15011,0,5036,0,5022,25408,360000,0
600,7164,0,28,2515,0,0,16571,9383,2,16043,599,16607,7703,2,0,0,595,16379,120000,1
526,481,-1,35,326,-1,-1,526,326,-1,635,526,526,526,-1,635,-1,760,760,170000,1
400,780,-1,23,0,2,-1,380,390,-1,0,0,390,380,-1,0,-1,780,780,20000,0
6541,4765,-2,30,3434,-2,-2,1539,3415,-2,3458,5710,6501,1546,-2,3475,-2,2788,2786,360000,0
1000,11058,0,40,2000,0,0,13876,12479,2,13367,2000,13444,2000,0,1000,2,1000,13282,50000,1
2000,33710,0,32,8959,0,0,31682,33702,0,35128,20000,33407,1300,0,2000,0,3000,37826,220000,0
1000,12775,0,23,1600,0,0,14927,13864,0,15978,1000,15378,1600,0,1000,0,1000,16560,30000,0
0,1050,3,46,0,2,3,1050,1050,3,1050,0,1050,0,3,0,2,0,1050,10000,1
91,2115,0,35,1117,0,-1,5560,2116,0,3488,2115,4535,4560,0,69,-1,1116,1116,510000,0
0,536,2,36,0,2,0,-116,210,-2,732,0,-442,0,-1,1500,-1,0,406,120000,1
0,3470,-2,28,0,-1,-2,0,0,-2,0,0,0,0,-2,0,-1,0,0,150000,0
150,772,-1,34,340,-1,-1,618,337,-1,150,0,150,618,-1,150,-1,227,377,150000,0
9233,3655,-1,32,38024,-1,-1,5785,38022,-1,4893,3625,9233,5785,-1,4893,-1,2168,2168,480000,0
0,65591,-2,30,0,0,-2,0,0,-2,0,0,0,0,-2,0,0,0,0,150000,0
5000,30010,0,37,5000,0,2,38551,34169,0,47245,10000,42922,5000,0,5000,0,0,44208,60000,0
0,0,-1,29,194,-1,-2,0,194,-2,0,217,0,0,-2,0,1,0,0,90000,0
28077,14132,2,43,35820,-1,0,20089,35814,-1,132588,20000,28077,18,-1,132588,-1,28500,115442,500000,0
1148,13886,0,25,3000,0,-2,15726,14958,-1,0,0,1148,5000,-1,0,0,0,0,50000,0
2000,43870,2,25,0,3,2,43582,42891,2,45592,0,44561,1700,2,1900,2,1800,46495,50000,1
200,18055,0,23,1100,0,-1,2576,2059,0,1092,19840,1834,1500,0,200,0,942,942,20000,0
770,-24,-2,29,0,-2,-1,-24,-24,-1,7146,0,746,0,-1,7200,1,688,434,250000,0
0,82397,0,50,3004,0,0,88734,84027,2,89994,4000,86369,7500,0,5001,0,3390,89681,100000,0
1390,17189,-2,54,6026,-2,-2,1717,6013,-2,0,2300,1385,1717,-2,0,-2,0,0,480000,0
1353,112212,0,38,5170,0,0,48950,109495,0,18810,607,20253,21287,0,1000,0,1000,19496,90000,0
0,14729,0,30,0,2,-1,11440,5691,0,44097,0,7470,6000,-1,44097,-1,15000,56328,100000,0
5333,11277,-1,39,0,2,-1,5333,5624,-1,5333,5333,5333,5333,-1,5333,-1,21348,21348,120000,0
0,167094,2,36,5068,2,-2,-25443,86193,-2,-46627,0,-46627,9,-2,0,2,0,-46627,150000,1
1236,16973,0,24,1600,0,0,18748,17984,0,19624,673,19627,1357,0,623,0,653,19652,20000,0
11728,12050,-2,36,13551,-1,-1,6350,13500,-2,1530,201,11670,6364,-1,1532,-1,1234,1232,450000,0
249,17795,-2,28,4125,-2,-2,1199,4117,-2,0,548,247,1201,-2,0,-2,1896,1896,280000,0
3000,58706,2,47,0,2,3,59875,57384,2,65152,3000,61518,3200,2,5000,1,0,64074,160000,1
0,27884,-1,47,23610,-1,-1,0,23222,-2,13143,21718,0,0,-1,13143,-2,27383,27383,240000,0
0,41000,-2,37,0,0,-2,0,0,-2,0,0,0,0,-2,0,0,0,0,300000,0
0,15336,2,23,3600,0,0,19463,18681,2,17667,1000,16894,1400,0,1200,0,2000,19211,50000,0
1053,27222,0,23,1450,0,0,28618,27630,0,9895,4145,28833,1638,0,2000,0,5155,12155,30000,0
